NAME,NAME_EN,AMENITY,SHOP,OSM_TYPE,OSM_ID,longitude,latitude
Тракийска баница,,fast_food,,node,6543160479,23.3101575,42.6998877
,,fast_food,,node,6543160481,23.31017,42.7011131
,,fast_food,,node,6543321845,23.3393408,42.6951107
Meat mania,,restaurant,,node,6544502339,23.2823933,42.6607156
Atelier,,restaurant,,node,6545936190,23.3441314,42.6947143
Bistro Bar Oro,,restaurant,,node,6545993028,23.3462839,42.6950292
,,fast_food,,node,6546822649,23.3361361,42.6936119
,,fast_food,,node,6546822650,23.3361273,42.6935879
Stories,,restaurant,,node,6546986054,23.2824427,42.6604245
Sweet & Bubble,,cafe,,node,6548877781,23.3396269,42.6939949
Баничарница Вега,,fast_food,,node,6550111632,23.2995419,42.7067556
Тройка,,restaurant,,node,6550680807,23.3440687,42.6931732
33 Gastronauts,,restaurant,,node,6550680810,23.3441106,42.6948454
Forno Cipollini,,restaurant,,node,6551563382,23.345502,42.6941608
FlipFlop,,bar,,node,6551579225,23.3451788,42.6944077
Café Bar №17,,bar,,node,6553778677,23.3356704,42.6927724
Балабан,,bar,,node,6553814715,23.3366436,42.6928489
Чехословашки клуб-ресторант,,restaurant,,node,6553840850,23.337049,42.6930494
Timeless,,cafe,,node,6553840851,23.337802,42.693365
The Place,,restaurant,,node,6554549054,23.3387804,42.6926547
Piadini,,restaurant,,node,6554762230,23.3196205,42.675424
Miral Foods,,fast_food,,node,6554922617,23.3201353,42.6919392
La Pastaria,,restaurant,,node,6556808611,23.3437666,42.693075
Tapas bar,,restaurant,,node,6559430675,23.337058,42.692494
Tom's Place,,bar,,node,6559430676,23.3369535,42.6925224
Фабрика Дъга,,restaurant,,node,6561681748,23.3386704,42.69232
Дюнер Рафи,,fast_food,,node,6561681752,23.3385003,42.6922929
Club 1857,,restaurant,,node,6561681758,23.3383842,42.692077
Бистро Шейново,,cafe,,node,6562223347,23.3401731,42.692458
Ma Baker,,cafe,,node,6562223362,23.33898,42.6920141
Обедна кутия,,fast_food,,node,6563918496,23.3375358,42.691182
Spot Bar,,bar,,node,6563918532,23.3377156,42.690971
The Movin,,fast_food,,node,6563918538,23.3374272,42.6913707
The coffee,,cafe,,node,6563918566,23.3367713,42.6915404
Cohiba Atmosphere Sofia,,bar,,node,6564244872,23.3379193,42.6916893
Брънч,,restaurant,,node,6567060798,23.3410375,42.7162151
,,fast_food,,node,6567060803,23.3402723,42.7165136
Палачинки Max,,fast_food,,node,6567060804,23.3402567,42.7165271
,,cafe,,node,6567538333,23.2932231,42.7099528
Мандарин,,cafe,,node,6567538346,23.2931469,42.7098323
Скара,,fast_food,,node,6567538365,23.2929033,42.7101507
Caffé Mokarico,,cafe,,node,6568316516,23.3190288,42.6908023
Victoria's,,fast_food,,node,6568608401,23.3168487,42.6949646
Min's,,fast_food,,node,6568608402,23.3167508,42.6949574
Chef Harry Auf,,fast_food,,node,6568608404,23.3163152,42.6949121
Grab & Go,,fast_food,,node,6568608405,23.316274,42.6949102
Starbucks,,cafe,,node,6569454454,23.3155786,42.6572816
Mojo,,fast_food,,node,6572579499,23.3155588,42.7003748
Master DöneR,,fast_food,,node,6573929953,23.29933,42.7065723
Pizza Gray,,restaurant,,node,6573929970,23.2989171,42.7078759
Турска кухня Босфор,,fast_food,,node,6573929974,23.2998208,42.7065003
,,restaurant,,node,6578480084,23.2411252,42.6840828
,,fast_food,,node,6578696748,23.2671896,42.6854146
impulse,,cafe,,node,6578922123,23.2415839,42.6838925
,,fast_food,,node,6578922125,23.2415071,42.684221
,,cafe,,node,6578922126,23.2414125,42.6842681
Pizza Lab,,fast_food,,node,6580040523,23.3270243,42.6895166
Happy Bar & Grill,,restaurant,,node,6586072553,23.3490879,42.6730933
RepEat,,restaurant,,node,6588421636,23.3027717,42.7114083
Магазин за кафе,,cafe,,node,6593179165,23.3322627,42.6889468
Edgy Veggy,,restaurant,,node,6598979785,23.3172646,42.6918196
Green deli cafe,,cafe,,node,6609294389,23.3150389,42.6588423
,,fast_food,,node,6610136862,23.312595,42.7007175
La focacceria di metro,,fast_food,,node,6618229969,23.3506933,42.6717006
The Egg Bar,,bar,,node,6623041585,23.3203897,42.6973617
Катеричката,,restaurant,,node,6628830861,23.3004553,42.7439775
Клуб Каркасон,,cafe,,node,6636779044,23.3188708,42.6916096
Orient,,fast_food,,node,6641461291,23.3043331,42.699159
Виконт,,restaurant,,node,6641461308,23.3034249,42.6942675
La Bicicletta by Chanko Chanev,,restaurant,,node,6655073580,23.3285662,42.6978978
Палачинки XXXL,,fast_food,,node,6655073583,23.3390152,42.6875514
Слончето,,ice_cream,,node,6655109985,23.3390511,42.6875756
Coffee Point,,cafe,,node,6669345119,23.3134746,42.7130661
Три кладенци,Tri Kladentsi,restaurant,,node,6670013190,23.266109,42.6491258
Чичовци,Chichovtsi,restaurant,,node,6670013292,23.3091473,42.628606
,,fast_food,,node,6677512939,23.3142174,42.7025151
Osteria San Marco,,restaurant,,node,6677512956,23.3233822,42.7012524
,,fast_food,,node,6681658294,23.3047731,42.7246015
,,fast_food,,node,6684901368,23.309335,42.7034996
Балканика,,restaurant,,node,6694746162,23.2017162,42.7223985
Gallery Boyana,,restaurant,,node,6703429386,23.2669312,42.6470963
,,fast_food,,node,6705170221,23.3094087,42.7395417
Craft,,restaurant,,node,6719790985,23.3182022,42.6900287
Панчарево хилс,,restaurant,,node,6738147895,23.4091005,42.5971186
Кафе при Ани,,cafe,,node,6749930671,23.3198597,42.6963651
Колелото 17,,restaurant,,node,6749930673,23.3194031,42.6961779
"Пекарна ""Едно Време""",,fast_food,,node,6782017953,23.2412513,42.6843524
Pit Stop,,cafe,,node,6783784043,23.2440287,42.6829461
Art of sandwiches,,fast_food,,node,6786070137,23.3746935,42.6616376
Фараонката,,fast_food,,node,6790699644,23.3101976,42.6983044
Механа При Братовчеда,,restaurant,,node,6794596735,23.3868241,42.6562736
Баничарница,,fast_food,,node,6799173436,23.2689715,42.7186677
Трите Щерки,,restaurant,,node,6799377497,23.338455,42.6989141
The Bridge,,cafe,,node,6799377498,23.3242151,42.705686
Арбат,,restaurant,,node,6805009385,23.3289306,42.6951923
Ancona Pizza Ovcha Kupel,Ancona,restaurant,,node,6818302630,23.2687104,42.6838895
При,Pri Komitite,restaurant,,node,6818302635,23.2693448,42.683368
Go Grill,,fast_food,,node,6821161308,23.2464816,42.689482
,,fast_food,,node,6821188045,23.3370033,42.6909739
Бистро Монтанари,,restaurant,,node,6833133776,23.3210676,42.693692
Делвите,,restaurant,,node,6840096687,23.3185831,42.6501578
Вергилий,,cafe,,node,6844055654,23.323749,42.699465
y dough,,cafe,,node,6859410974,23.3106051,42.6803059
Rich house,,restaurant,,node,6887939073,23.3518159,42.6899493
Food Oops,,fast_food,,node,6899052148,23.3003799,42.7287814
Метро,,fast_food,,node,6899052149,23.3013495,42.7282243
Gelato & Latte,,ice_cream,,node,6904744133,23.3377828,42.6916029
Heicha - Asian Cuisine - Bubble Tea,,fast_food,,node,6904744134,23.2931867,42.7359276
Zemira bakery,,cafe,,node,6905052886,23.3451147,42.6464961
Bizarre Bar and Dinner,,restaurant,,node,6905345222,23.3451335,42.6466857
Glitch eSports Hub,,bar,,node,6905345223,23.3449285,42.6471591
Kiker's,,fast_food,,node,6906505986,23.3354463,42.6988989
Gelato Fabbrica,,ice_cream,,node,6906532392,23.318492,42.698152
Diana Cafe Video Club,,cafe,,node,6906532399,23.3252179,42.7024807
Pizza Romana,,fast_food,,node,6907881226,23.2850945,42.6781785
Приятели,,cafe,,node,6908377785,23.3360737,42.6969869
,,cafe,,node,6909348285,23.3388565,42.6997243
При мед. сестрата,,fast_food,,node,6909361486,23.3384592,42.7002667
Балканска скара,,fast_food,,node,6911280527,23.2854631,42.6781406
,,fast_food,,node,6913149085,23.3308359,42.7001997
Гозба,Gozba,restaurant,,node,6913149185,23.326799,42.6994683
Simple Food Punkt,,restaurant,,node,6913157588,23.3172703,42.6919043
Tienda Gourmet,,bar,,node,6913157785,23.3183271,42.6910862
Adams,,bar,,node,6913157786,23.3358849,42.6979029
Wine & Co,,bar,,node,6915260285,23.3224452,42.6926286
,,bar,,node,6915476185,23.3124249,42.6925226
Pingo's,,restaurant,,node,6916694224,23.4551221,42.6092367
Лесковачка Сръбска Скара,,restaurant,,node,6934095633,23.3037014,42.6996497
Сладко & солено,,fast_food,,node,6934095636,23.3034989,42.699681
Парадайс,,fast_food,,node,6950431869,23.2678279,42.7160585
,,fast_food,,node,6950431870,23.2677847,42.7160157
Рибката,,restaurant,,node,6950440387,23.2684529,42.7167285
Баничарница,,fast_food,,node,6950440389,23.2686212,42.7168847
Велодиспансер,,bar,,node,6956280486,23.3256539,42.6900271
,,restaurant,,node,6961386132,23.4160495,42.6625658
Fly Duner and Burger,,fast_food,,node,6975165857,23.2864391,42.6959674
The Comedy Club Sofia,,bar,,node,6981573892,23.3239669,42.6956113
Farro pizza & more,,restaurant,,node,6984377165,23.3533563,42.6691408
Гостилница,,restaurant,,node,6990257444,23.3068829,42.7019526
The Bibimbap,,restaurant,,node,7006305912,23.3418669,42.6509166
Бон апетито,,restaurant,,node,7006376695,23.3124988,42.6979541
Hotpot,,restaurant,,node,7006830649,23.3001645,42.7001948
Psari,,restaurant,,node,7017885783,23.322152,42.6773234
Sweet & Salty Bakery,,cafe,,node,7044982167,23.3185203,42.6892277
V. Bar,,bar,,node,7047947828,23.328591,42.6898825
Domino's,,fast_food,,node,7049445536,23.381326,42.65548
Лимончето,Limoncheto,restaurant,,node,7059834486,23.2644898,42.6480631
Котилото,Kotiloto,restaurant,,node,7083406171,23.3087966,42.6298355
Бешамел,,restaurant,,node,7084134080,23.314633,42.6912867
baristo,,fast_food,,node,7104664090,23.3177397,42.6703729
Бистро Мираж,,restaurant,,node,7122851738,23.3019294,42.7023538
StepUp,,restaurant,,node,7127130508,23.3699554,42.7063764
,,cafe,,node,7129240356,23.2999827,42.7020711
Баничарница,,fast_food,,node,7149761341,23.2498672,42.728445
Сръбска скара Zuzi,,restaurant,,node,7149761360,23.249778,42.7285198
,,restaurant,,node,7154908870,23.2534379,42.7290592
,,restaurant,,node,7158081354,23.2571635,42.729302
Сръбска скара,,restaurant,,node,7162395731,23.2550928,42.725655
Sole Mio,,restaurant,,node,7166527210,23.2497406,42.7281879
,,fast_food,,node,7166527214,23.2496285,42.7282696
Гости,,restaurant,,node,7167673849,23.2480091,42.7245092
Ador,,restaurant,,node,7169502662,23.3322689,42.6932628
Аквариума,,cafe,,node,7176832344,23.2530899,42.7242998
No Limit,,cafe,,node,7176832347,23.252935,42.7241412
Bug Coffee,,cafe,,node,7180891985,23.3441194,42.6933867
,Blue Bag Coffee,cafe,,node,7180927585,23.2758542,42.6635224
Кринг,Kring,restaurant,,node,7181399985,23.3247036,42.7010738
Зоя,Zoya,restaurant,health_food,node,7184552885,23.3223764,42.6938352
Bon appetito,,restaurant,,node,7190526287,23.3254744,42.700175
Ananda Healthy Bakery,,cafe,bakery,node,7192134285,23.303578,42.6871618
Gelato lab,Gelato Lab,ice_cream,,node,7192164485,23.3092659,42.6748952
Café MaBaker,Ma Baker,cafe,,node,7192754285,23.3192918,42.6909469
Еврофутбол (затворен),,cafe,,node,7194786688,23.2469359,42.7235047
Cantina 22,,restaurant,,node,7196762585,23.3735517,42.6611202
Виера Кулинария,,fast_food,,node,7207738487,23.2430324,42.7205565
Сръбска скара,,restaurant,,node,7213622252,23.2441762,42.7202332
Annapurna,Annapurna,restaurant,,node,7223294485,23.3234233,42.6872829
Jazz Bar,,bar,,node,7231361080,23.3288369,42.7028123
,,fast_food,,node,7232173948,23.2476591,42.7181508
Скара Поли,,fast_food,,node,7232173949,23.2475886,42.7181833
GABA,,bar,,node,7236425895,23.3248443,42.687162
,,restaurant,,node,7238148467,23.2522282,42.719915
,,cafe,,node,7238968196,23.2666255,42.6464308
,,cafe,,node,7243597647,23.2509776,42.7181695
Дилвале,,restaurant,,node,7245724149,23.3131384,42.7008918
Сръбска скара,,fast_food,,node,7252292075,23.2525061,42.717665
Maestro,,bar,,node,7252555018,23.3302241,42.6975815
Палачинките,,fast_food,,node,7255859718,23.2502118,42.7166438
efbet sports bar,,bar,,node,7255859817,23.2521786,42.7174488
Oops!!,,fast_food,,node,7260054908,23.2499105,42.7167367
,,restaurant,,node,7276841943,23.3117732,42.72678
Hugo bar & dinner,,restaurant,,node,7277176604,23.3128327,42.7305817
,,fast_food,,node,7281739116,23.2934611,42.7355342
Fusion Cake,,cafe,,node,7283322394,23.2931118,42.7358311
Палачинки,,fast_food,,node,7283322591,23.2935354,42.73557
При Пупи,,restaurant,,node,7286407632,23.2869333,42.7321628
,,fast_food,,node,7305225486,23.24621,42.7184779
Златна Вечер,,restaurant,,node,7342957536,23.3046976,42.7053918
Наш'то място,,restaurant,,node,7342957544,23.3076159,42.7008974
Механа Македонска среща,Makedonska Sreshta Tavern,restaurant,,node,7342957547,23.3073277,42.6962303
Масис,,fast_food,,node,7347709065,23.2504901,42.7161319
Щастливеца,Shtastliveca,restaurant,,node,7392334238,23.3379173,42.6917672
Приятели,,restaurant,,node,7399254897,23.5281395,42.5166729
,,cafe,,node,7399745146,23.2384685,42.7178084
Скара Цар Месар,,fast_food,,node,7417179477,23.297473,42.7309609
,,fast_food,,node,7417179478,23.2980022,42.7309099
la mia famiglia,,restaurant,,node,7453554457,23.2996649,42.7121038
,,restaurant,,node,7453554468,23.2999718,42.7121668
Смолита,,restaurant,,node,7453554469,23.2985666,42.7140987
,,fast_food,,node,7453554472,23.3002418,42.7120184
,,restaurant,,node,7453566997,23.2988748,42.713666
Food Mood,,restaurant,,node,7501665619,23.3704595,42.622487
Камен дел,,restaurant,,node,7517539068,23.265892,42.6249142
Alea,,restaurant,,node,7522384314,23.2703371,42.7149481
Балканска скара Grill House,,fast_food,,node,7533554874,23.3121479,42.6980177
Китай,,restaurant,,node,7533554879,23.3143881,42.6972784
Chingu,,restaurant,,node,7570529956,23.3182889,42.7113638
Hi Life,,restaurant,,node,7599918085,23.3416706,42.7993158
Lavené,,cafe,,node,7612923893,23.3271964,42.6711832
Марайа Класик,,restaurant,,node,7622922018,23.3298688,42.6855369
,,restaurant,,node,7623957233,23.3988251,42.6541415
Нектар,,cafe,,node,7625928479,23.3330992,42.6723665
Grab&Go,,fast_food,,node,7631723627,23.330597,42.6841177
Everydaybar,,cafe,,node,7636574619,23.3302993,42.6854501
Contour,,restaurant,,node,7637567477,23.3362368,42.7015128
Юн,Yun,restaurant,,node,7649102952,23.343909,42.6686448
Небче,,fast_food,,node,7663483538,23.3213334,42.6708559
Орлово гнездо,,cafe,,node,7663483540,23.3217519,42.67071
Старецът и Морето,,restaurant,,node,7673295287,23.4062096,42.6058247
,,fast_food,,node,7681280703,23.3062361,42.6859004
Ali Baba,,fast_food,,node,7681280709,23.3072648,42.6861802
Шопска баница,,fast_food,,node,7694855340,23.3336072,42.6759184
Yes,,fast_food,,node,7694855341,23.333615,42.6758456
,,food_court,,node,7731447962,23.3040401,42.7901255
,,food_court,,node,7731575348,23.3081987,42.79415
,,food_court,,node,7731576862,23.2296235,42.69585
,,restaurant,,node,7759152684,23.3296102,42.7434153
Бистро Мидо,,restaurant,,node,7759173686,23.4655071,42.6813097
Сарай,Saray,restaurant,,node,7760742585,23.4047879,42.6499913
Ashurbanipal,,restaurant,,node,7781852599,23.3206562,42.7023141
Roma Bene,,restaurant,,node,7801985740,23.3281943,42.6675257
Ористе,Oriste,restaurant,,node,7834329286,23.3055093,42.6765414
Параклиса,,restaurant,,node,7881050977,23.3657848,42.5361104
Римска стена,,restaurant,,node,7908466877,23.3299274,42.6840053
Lozenets waffle company,,cafe,,node,7953810767,23.3181421,42.6750436
Starbucks,,cafe,,node,7967872600,23.2883207,42.6645531
Илкаго,,fast_food,,node,7972902907,23.2898687,42.6563137
Attitude food & wine,,restaurant,,node,7972913733,23.3024071,42.6988305
Пицария Ралица,,restaurant,,node,7996460594,23.2926547,42.7115329
Скай Лайн бар и динер,SkyLine Bar & Diner,restaurant,,node,7996480442,23.2960943,42.7093451
Шами,,fast_food,,node,8033275614,23.3611031,42.6787807
The Scene,,bar,,node,8042003244,23.3362316,42.6964643
The Revolutionary,,restaurant,,node,8042003245,23.3357951,42.6964825
Brunchbox,,fast_food,,node,8043916090,23.3188942,42.6655845
,,cafe,,node,8043936079,23.2957296,42.6909311
Наше село,,restaurant,,node,8045113501,23.3020106,42.6834749
Българска кухня,,restaurant,,node,8063301240,23.4043608,42.6514245
Фу Ли гун,,restaurant,,node,8065101519,23.2913351,42.6765523
,,cafe,,node,8065141032,23.2923618,42.6766864
Prime grill,,fast_food,,node,8074813056,23.3177623,42.6627579
Ribs & sticks,,restaurant,,node,8074813064,23.3174973,42.6621721
Coffee in Bar and Diner,,bar,,node,8094052733,23.2927577,42.7250843
Син юн гъ,,restaurant,,node,8094989974,23.3664756,42.7044698
Happy Bar & Grill,,restaurant,,node,8108378598,23.1431888,42.7072928
,,bar,,node,8109610062,23.3413684,42.8002958
fresha,,cafe,,node,8118791503,23.3093061,42.6750579
Ciccione,,fast_food,,node,8118791505,23.3093095,42.6747961
Graphit Bar & Lounge,,bar,,node,8120246960,23.5626982,42.7605984
Санта Мария,Santa Maria,cafe,,node,8151073919,23.3105907,42.6947817
Impact Bar,,bar,,node,8155039579,23.3491005,42.6719164
Florans,,restaurant,,node,8158830710,23.2730093,42.7113914
Yamas,,restaurant,,node,8171412291,23.3432904,42.6576336
Bar-Grill Fredi,Bar-Grill Fredi,restaurant,,node,8205709189,23.3580182,42.6752255
Happy panda,,fast_food,,node,8209130413,23.3304406,42.6850171
Beyazade,,cafe,,node,8210132714,23.3288437,42.6702556
Coco,,cafe,,node,8213395320,23.3311859,42.6706608
Deli venue,,cafe,,node,8213395384,23.3283305,42.6738572
,,cafe,,node,8214099254,23.3236411,42.6704021
Burger Boutique,,fast_food,,node,8219146121,23.3327301,42.6705564
Тирол-Т,,restaurant,,node,8228250302,23.3157083,42.6702571
Fresco kitchen,,fast_food,,node,8230776236,23.3337755,42.6730931
Santé,,restaurant,,node,8230776237,23.3333499,42.6742913
Мусака bar,,restaurant,,node,8248093007,23.3529636,42.6708765
Механа Орехчето,,restaurant,,node,8264546028,23.2910789,42.6764523
Окото,,restaurant,,node,8267935617,23.4089572,42.633428
,,cafe,,node,8272229144,23.3133088,42.6749934
,,fast_food,,node,8274870962,23.3728655,42.6527369
Caffe Panini,,cafe,,node,8292997175,23.3333001,42.6745055
От закуска до вечеря,,fast_food,,node,8292997182,23.3298865,42.6750828
Наслада,,fast_food,,node,8302404120,23.3296085,42.6755531
,,cafe,,node,8309139000,23.3341992,42.6725032
Брод,Brod,restaurant,,node,8321522118,23.2953011,42.6768107
Soul Terrain,,restaurant,,node,8338888465,23.330744,42.6851676
Бакалия Вересия,,fast_food,,node,8367238304,23.3172142,42.6646272
,,restaurant,,node,8400832446,23.2384202,42.714073
"Механа ""Старата круша""","Mehana ""Starata Krusha""",restaurant,,node,8483345166,23.2587353,42.6496067
Хитрата лисица,,restaurant,,node,8543665481,23.3244669,42.6764814
Pizza Box,,fast_food,,node,8548071802,23.3268912,42.6839016
,,fast_food,,node,8554092645,23.323493,42.6783573
,,fast_food,,node,8557113650,23.3243877,42.6795946
Лозата,,restaurant,,node,8557232733,23.3262487,42.6774723
Рап и хляб,,fast_food,,node,8585855500,23.3537138,42.6573615
,,fast_food,,node,8585855501,23.3537219,42.6575303
Crunch & Ciao,,fast_food,,node,8585855504,23.35372,42.6574906
,,fast_food,,node,8586051038,23.3551742,42.6566873
Механа Дойранъ,,restaurant,,node,8591297718,23.2831193,42.6716184
Fresh Lab,,fast_food,,node,8605196634,23.3008473,42.6794332
Цуей Шан Гъ,,restaurant,,node,8614469196,23.2914568,42.7320218
Pantastic,,fast_food,,node,8622242274,23.3617306,42.6761243
Гаражъ,,cafe,,node,8662084586,23.3021404,42.6728852
,,restaurant,,node,8745323690,23.3099806,42.6523382
Costa,,cafe,,node,8765253417,23.320016,42.6786828
HANAMI,Hanami restaurant,restaurant,,node,8769150613,23.4041564,42.6580254
Бистро Невен,,restaurant,,node,8776394173,23.2410949,42.6587279
GT Zone Bar,,bar,,node,8779556753,23.2533648,42.7201161
Кривото,,restaurant,,node,8804284557,23.335856,42.6928142
Pizza Lab,,fast_food,bakery,node,8806588618,23.314949,42.6575884
Ручей,,cafe,,node,8810630118,23.300563,42.6819198
"Пицария ""Виа""",,fast_food,,node,8814040125,23.303425,42.6766928
Vkusno I evtino,,restaurant,,node,8814442372,23.2652314,42.6599081
Кулинарно изкушение,,fast_food,,node,8828043820,23.3014306,42.6801777
Арабията,Arabiyata,fast_food,,node,8833362581,23.3548872,42.6651827
Яж Живей Обичай,,fast_food,,node,8906365516,23.3728334,42.6524608
,,cafe,,node,8909316157,23.3929099,42.6609966
,,fast_food,,node,8913096736,23.3730707,42.6522799
Yami Yami,,restaurant,,node,8917558764,23.3948439,42.6504165
Дюнер Sultan,Duner Sultan,fast_food,,node,8936366689,23.2981548,42.7021696
Сладък Живот,,cafe,,node,8956407971,23.3547039,42.6846039
Grano Pizza Napoletana,,fast_food,,node,8968540002,23.3160225,42.6508185
Virtuoso,,cafe,,node,8968540004,23.3160802,42.6506892
American pancakes' story,,fast_food,,node,8968612719,23.3163255,42.650656
Momo Fusion Dumplings,,fast_food,,node,8968612721,23.31635,42.6507259
Ribs Brothers,,fast_food,,node,8968612722,23.3163512,42.6508987
Mediterraneo,,restaurant,,node,9040789062,23.3368937,42.6956468
Aladin,,fast_food,,node,9040838600,23.3446892,42.6520848
Гостилница Пърленките,Gostilnica Purlenkite,restaurant,,node,9051905250,23.3833113,42.6378283
Schnitzel Haus,,restaurant,,node,9072269374,23.357271,42.6802142
Editori,,cafe,,node,9116806140,23.3433099,42.6926632
Tutti's Heaven,,restaurant,,node,9119562912,23.2923737,42.6776167
Бистро 16,Bistro 16,cafe,,node,9128800070,23.3192833,42.6998616
Пелини,,cafe,,node,9132591977,23.2866788,42.6618183
Добър апетит,,restaurant,,node,9132591978,23.2869776,42.6619643
Marashlian Pastry,,cafe,,node,9166529462,23.3713405,42.682248
мокафе,,cafe,,node,9168858303,23.3082618,42.7014278
,,cafe,,node,9168925830,23.3088865,42.7031551
Гостилница,,food_court,,node,9172512883,23.3708474,42.7111219
REPEat,,fast_food,,node,9214027439,23.3018689,42.7112619
,,restaurant,,node,9223574849,23.2516251,42.716828
,,fast_food,,node,9223574850,23.2531844,42.7150774
,,cafe,,node,9228501573,23.420294,42.7123195
,,food_court,,node,9228515105,23.4203127,42.7120211
Гостилница Рай,,food_court,,node,9228523071,23.4245546,42.7091951
Стол,,restaurant,,node,9240164433,23.3642499,42.6729479
Idlib foods,,fast_food,,node,9274360981,23.2914677,42.6764834
Green Mo,,cafe,,node,9348375784,23.2896154,42.6772402
K.E.B.A. Клуб за Естетическо Възпитание на Артиста,,bar,,node,9366364217,23.3254914,42.6918756
Nito House,,fast_food,,node,9379901120,23.2969602,42.7374557
Pizza Lab,,fast_food,,node,9383218525,23.2730967,42.670674
Джоджен,,restaurant,,node,9481059879,23.3927563,42.6520199
,,restaurant,,node,9496637084,23.2525635,42.7402577
Българска кухня,,restaurant,,node,9500796803,23.3082231,42.6996001
Wurst,,fast_food,,node,9527169617,23.2313905,42.7463519
Raffy,,ice_cream,,node,9552440256,23.3085799,42.6960132
Vamos,,fast_food,,node,9554441604,23.2947389,42.6756426
Bar Wink,,bar,,node,9590054057,23.3066179,42.6985716
Тракийска баница,,fast_food,,node,9610404366,23.3573421,42.6635095
,,cafe,,node,9627590973,23.2950407,42.6752658
Compartido,,cafe,,node,9635245935,23.3025654,42.7113235
Barbeque MAX,,food_court,,node,9641648585,23.303325,42.7255967
Ем-Джо,,fast_food,,node,9658455438,23.285512,42.6776246
In Office,,restaurant,,node,9668273596,23.3933531,42.6471655
Adoro,,food_court,,node,9669532881,23.3103937,42.6341336
Балдаран,,food_court,,node,9669544284,23.3104193,42.6339301
,,food_court,,node,9683362275,23.3608471,42.7028085
,,food_court,,node,9683364486,23.3599662,42.7031754
The Ring,,food_court,,node,9683384372,23.3110547,42.6415407
,,fast_food,,node,9683388805,23.3602392,42.7024908
Ozone Skybar & lounge,,restaurant,,node,9687192443,23.3148594,42.6821136
Urban Garden,,cafe,,node,9687192444,23.3148802,42.6821912
Падре,,restaurant,,node,9700152260,23.3162296,42.6704213
Ресторант L do Rado,Restaurant L do Rado,restaurant,,node,9708937134,23.4104273,42.6330443
Onda,,cafe,,node,9714646116,23.4021146,42.6897356
Onda,,cafe,,node,9714667117,23.403166,42.689584
,,fast_food,,node,9717898506,23.3121608,42.7399799
,,fast_food,,node,9717898507,23.3139545,42.7390945
,,fast_food,,node,9721645474,23.2935959,42.7354184
Hesburger,,fast_food,,node,9727606944,23.3909185,42.6630165
Go Grill,,fast_food,,node,9730444862,23.2919319,42.7111932
,,cafe,,node,9732243416,23.309164,42.7395762
,,fast_food,,node,9734627025,23.2932844,42.7348958
,,cafe,,node,9738301337,23.3016157,42.7378169
Burrata Italiana,,restaurant,,node,9739610550,23.3226919,42.6956696
Food Corner,,cafe,,node,9747482023,23.3059743,42.7395308
Friends bar & dinner,,restaurant,,node,9751805232,23.3050044,42.7292099
,,restaurant,,node,9755615087,23.3883154,42.6534764
"Пица, гофрети",,fast_food,,node,9764796283,23.2917757,42.6762486
Tenebris,,restaurant,,node,9791070640,23.3244173,42.6892651
,,fast_food,,node,9797843489,23.2534097,42.7318179
Маслината,,restaurant,,node,9820034258,23.3590337,42.7119312
Burrata Italiana,,restaurant,,node,9821180688,23.3399301,42.6932743
,,fast_food,,node,9857857945,23.2501185,42.7162654
Franco's Pizza,,restaurant,,node,9875133527,23.3535743,42.6675495
Алтруист,Altruist,cafe,,node,9911035117,23.3251871,42.7003138
Metro pizza,,fast_food,,node,9929721481,23.3741343,42.6411597
Schroedinger Bar,,bar,,node,9952527817,23.3328912,42.7032075
Bistro 36,,restaurant,,node,9954241917,23.3209314,42.7033338
,,cafe,,node,9960258424,23.3047201,42.694411
Българска гозба,,food_court,,node,9968695812,23.3300416,42.7081659
Анона,,cafe,,node,9970297242,23.3126462,42.707766
Zakho Doner,,fast_food,,node,10002544349,23.3023002,42.7334327
Дебелата Панда,,fast_food,,node,10002564378,23.3053044,42.7361237
La Terra Centro,,restaurant,,node,10015115055,23.3277173,42.6889109
,,cafe,,node,10027861500,23.2684746,42.7160257
,,cafe,,node,10035191637,23.2945494,42.7385123
Street Chefs 3,,fast_food,,node,10039548462,23.2862723,42.6636431
,,fast_food,,node,10045193483,23.2971773,42.7316727
,,fast_food,,node,10045193484,23.2971284,42.7318101
Phoenix,,fast_food,,node,10050028018,23.3031002,42.7332389
Пит стоп 2,,food_court,,node,10050377062,23.4635374,42.6682817
,,food_court,,node,10050385138,23.4203679,42.7087073
,,restaurant,,node,10050391193,23.4658807,42.7326222
,,food_court,,node,10050394339,23.4664846,42.7335121
Ancona Station,Ancona Station,fast_food,,node,10066700430,23.3047418,42.723822
,,fast_food,,node,10067682480,23.3049544,42.7244446
,,fast_food,,node,10067701471,23.2863244,42.7284312
Grill House,,fast_food,,node,10068554798,23.325256,42.6917165
,,fast_food,,node,10075429435,23.2887242,42.7326192
High Five,,bar,,node,10082272217,23.321024,42.6918212
,,restaurant,,node,10084819132,23.2979109,42.7338232
,,fast_food,,node,10084846917,23.3004007,42.7283189
Carraro,,cafe,,node,10086487095,23.3481372,42.6517743
Дворець,,restaurant,,node,10095136100,23.3428785,42.6444735
Public Bar,,bar,,node,10108050803,23.3225202,42.6932978
Sushi king,,restaurant,,node,10111055821,23.3746867,42.6342847
Мимас,Mimas,fast_food,,node,10115993629,23.3460944,42.6519381
